aname,bname
氨基酸尿症,鹅肉
氨基酸尿症,荸荠粉
黏膜白斑,鸡蛋
黏膜白斑,葵花子仁
黏膜白斑,青豆
黏膜白斑,鸡血
多形红斑样皮疹,鸡蛋
多形红斑样皮疹,鹌鹑蛋
多形红斑样皮疹,赤砂糖
多形红斑样皮疹,鹅
传导性耳鸣,鸡心
传导性耳鸣,鸡肉
传导性耳鸣,鹅肉
传导性耳鸣,荸荠粉
胃痉挛,松子仁
胃痉挛,白扁豆
胃痉挛,黑豆
胃痉挛,青豆
咽喉炎,鸡心
咽喉炎,鸡肉
咽喉炎,鹅肉
咽喉炎,荸荠粉
拇外翻,南瓜子仁
拇外翻,腰果
拇外翻,鸭肝
拇外翻,鸡腿
中暑,白果（干）
中暑,白果（鲜）
中暑,鳕鱼
中暑,鱼肉
先天性少白头,鸡心
先天性少白头,白果（干）
先天性少白头,鹅肉
先天性少白头,荸荠粉
系统性血管炎,莲子
系统性血管炎,核桃
系统性血管炎,青豆
系统性血管炎,鸭翅
延髓性麻痹,鸡蛋
延髓性麻痹,腰果
延髓性麻痹,鸡肉
延髓性麻痹,鸭蛋
性早熟,南瓜子仁
性早熟,核桃
性早熟,松子仁
性早熟,白果（鲜）
小儿湿疹,核桃
小儿湿疹,芝麻
小儿湿疹,花生
小儿湿疹,鹅肉
先兆流产,核桃
先兆流产,芝麻
先兆流产,腰果
先兆流产,鹅肉
足癣,鸡心
足癣,白果（干）
足癣,鹅肉
足癣,荸荠粉
肺动静脉瘘,南瓜子仁
肺动静脉瘘,莲子
肺动静脉瘘,栗子（熟）
肺动静脉瘘,松子（炒）
膀胱结石,鸡肉
膀胱结石,葵花子仁
膀胱结石,白果（干）
膀胱结石,青豆
直肠脱垂,莲子
直肠脱垂,鸡
直肠脱垂,鸡肉
直肠脱垂,银鱼
风湿性血管炎,鸡蛋
风湿性血管炎,蜂蜜
风湿性血管炎,荸荠粉
风湿性血管炎,芝麻叶
手足皲裂,鸡蛋
手足皲裂,腰果
手足皲裂,白果（干）
手足皲裂,白果（鲜）
糙皮病样皮疹,鸡心
糙皮病样皮疹,白果（干）
糙皮病样皮疹,鹅肉
糙皮病样皮疹,荸荠粉
小儿便秘,蜂蜜
小儿便秘,腰果
小儿便秘,葵花子仁
小儿便秘,豆腐
完全流产,鸡蛋
完全流产,蜂蜜
完全流产,荸荠粉
完全流产,芝麻叶
重症肌无力,鸡蛋
重症肌无力,葵花子仁
重症肌无力,鸭肝
重症肌无力,鸡爪
肺动脉闭锁,鸡肉
肺动脉闭锁,鸭肝
肺动脉闭锁,鸡腿
肺动脉闭锁,鹅肉
冲动型人格障碍,鸡心
冲动型人格障碍,白果（干）
冲动型人格障碍,鹅肉
冲动型人格障碍,荸荠粉
表演型人格障碍,鸡心
表演型人格障碍,白果（干）
表演型人格障碍,鹅肉
表演型人格障碍,豆腐干
丧偶后适应性障碍,鸡心
丧偶后适应性障碍,白果（干）
丧偶后适应性障碍,鹅肉
丧偶后适应性障碍,荸荠粉
急性呼吸窘迫综合征,南瓜子仁
急性呼吸窘迫综合征,鸡蛋
急性呼吸窘迫综合征,鸡
急性呼吸窘迫综合征,芝麻
疑病症,鸡蛋
疑病症,鸡肝
疑病症,鸡心
疑病症,腰果
肾动脉狭窄,鸡蛋
肾动脉狭窄,鹌鹑蛋
肾动脉狭窄,赤砂糖
肾动脉狭窄,鹅
舌咽神经损伤,南瓜子仁
舌咽神经损伤,莲子
舌咽神经损伤,核桃
舌咽神经损伤,花生
灼痛,鸡蛋
灼痛,莲子
灼痛,芝麻
灼痛,白果（鲜）
女性性早熟,芝麻
女性性早熟,花生
女性性早熟,葵花子仁
女性性早熟,鸡血
血管炎,莲子
血管炎,芝麻
血管炎,鸡心
血管炎,腰果
产褥感染,核桃
产褥感染,花生
产褥感染,青豆
产褥感染,鸭蛋
鼻前庭囊肿,鸡蛋
鼻前庭囊肿,蜂蜜
鼻前庭囊肿,荸荠粉
鼻前庭囊肿,芝麻叶
内分泌功能亢进,鸡心
内分泌功能亢进,白果（干）
内分泌功能亢进,鹅肉
内分泌功能亢进,荸荠粉
腕枪刺状畸形,鸡心
腕枪刺状畸形,白果（干）
腕枪刺状畸形,鹅肉
腕枪刺状畸形,荸荠粉
紫癜,杏仁
紫癜,芝麻
紫癜,绿豆
紫癜,青豆
信息成瘾,鸡心
信息成瘾,白果（干）
信息成瘾,鹅肉
信息成瘾,荸荠粉
龟头珍珠疹,鸡蛋
龟头珍珠疹,白菜
龟头珍珠疹,牛奶
龟头珍珠疹,小米
珍珠丘疹,鸡心
珍珠丘疹,白果（干）
珍珠丘疹,鹅肉
珍珠丘疹,荸荠粉
小儿咳嗽,鸡肝
小儿咳嗽,松子仁
小儿咳嗽,芝麻
小儿咳嗽,鹅肉
甲周炎,鸡蛋
甲周炎,莲子
甲周炎,鸡肉
甲周炎,鹅肉
脚气,莲子
脚气,芝麻
脚气,鸡心
脚气,松子（炒）
继发性痛经,白扁豆
继发性痛经,葵花子仁
继发性痛经,白果（干）
继发性痛经,赤小豆
妊娠痒疹,鸡蛋
妊娠痒疹,鸡肉
妊娠痒疹,鹌鹑蛋
妊娠痒疹,赤砂糖
妊娠纹,鸡蛋
妊娠纹,鸡心
妊娠纹,腰果
妊娠纹,鹅肉
早搏,南瓜子仁
早搏,栗子（熟）
早搏,鹿肉
早搏,芝麻
血管神经性水肿,芝麻
血管神经性水肿,腰果
血管神经性水肿,鸡肉
血管神经性水肿,青豆
病理性近视,鸡心
病理性近视,白果（干）
病理性近视,黑豆
病理性近视,鹅肉
腰椎间盘突出,鸡蛋
腰椎间盘突出,鹿肉
腰椎间盘突出,鸡肉
腰椎间盘突出,鸭蛋
体癣,鸡蛋
体癣,花生
体癣,鸡肉
体癣,青豆
聚合性痤疮,芝麻
聚合性痤疮,黑豆
聚合性痤疮,绿豆
聚合性痤疮,黄豆粉
腹膜后纤维化,鸡蛋
腹膜后纤维化,核桃
腹膜后纤维化,绿豆
腹膜后纤维化,青豆
脑水肿,鸡蛋
脑水肿,芝麻
脑水肿,腰果
脑水肿,鸽蛋
一氧化碳中毒,南瓜子仁
一氧化碳中毒,栗子（熟）
一氧化碳中毒,鹿肉
一氧化碳中毒,鸭肉
糖尿病酮症酸中毒,鹿肉
糖尿病酮症酸中毒,鸡肝
糖尿病酮症酸中毒,松子仁
糖尿病酮症酸中毒,鹅肉
神经性头痛,芝麻
神经性头痛,鸡心
神经性头痛,鹌鹑蛋
神经性头痛,鸽蛋
血小板减少性紫癜,鸡蛋
血小板减少性紫癜,腰果
血小板减少性紫癜,鸡肉
血小板减少性紫癜,鸭蛋
肾阳虚,芝麻
肾阳虚,腰果
肾阳虚,鹌鹑蛋
肾阳虚,松子（炒）
盆腔积液,鸭肉
盆腔积液,腰果
盆腔积液,鸡肉
盆腔积液,鹅肉
盆腔脓肿,鸡蛋
盆腔脓肿,鸡肉
盆腔脓肿,鹌鹑蛋
盆腔脓肿,赤砂糖
妊娠期急性脂肪肝,鸡蛋
妊娠期急性脂肪肝,鹌鹑蛋
妊娠期急性脂肪肝,赤砂糖
妊娠期急性脂肪肝,鹅
营养代谢缺乏,鸡心
营养代谢缺乏,白果（干）
营养代谢缺乏,鹅肉
营养代谢缺乏,豆腐干
气阴两虚,芝麻
气阴两虚,小米
气阴两虚,百合
气阴两虚,白萝卜
