aname,bname
胃痉挛,白扁豆
胃痉挛,鸭血(白鸭)
胃痉挛,赤小豆
咽喉炎,啤酒
咽喉炎,白酒
咽喉炎,江米酒
咽喉炎,鸭蛋
拇外翻,白酒
拇外翻,杏仁
拇外翻,黑豆
拇外翻,绿豆
中暑,螃蟹
中暑,海虾
中暑,鸡肝
中暑,虾皮
先天性少白头,啤酒
先天性少白头,白酒
先天性少白头,鸭肉
先天性少白头,鸭蛋
系统性血管炎,啤酒
系统性血管炎,黑豆
系统性血管炎,绿豆
系统性血管炎,赤小豆
延髓性麻痹,啤酒
延髓性麻痹,白酒
延髓性麻痹,咸鸭蛋
延髓性麻痹,干腌菜
性早熟,海参
性早熟,白扁豆
性早熟,虾米
性早熟,鲍鱼
小儿湿疹,白酒
小儿湿疹,鸭肉
小儿湿疹,鸭血(白鸭)
小儿湿疹,鸭蛋
先兆流产,白酒
先兆流产,鸭肉
先兆流产,鸭血(白鸭)
先兆流产,鸭蛋
足癣,啤酒
足癣,白酒
足癣,鸭肉
足癣,鸭蛋
肺动静脉瘘,杏仁
肺动静脉瘘,鸡肝
肺动静脉瘘,腐竹
肺动静脉瘘,咸鸭蛋
膀胱结石,腐竹
膀胱结石,白扁豆
膀胱结石,田螺
膀胱结石,鱼肉
直肠脱垂,螃蟹
直肠脱垂,带鱼
直肠脱垂,泥鳅
直肠脱垂,乌骨鸡
风湿性血管炎,螃蟹
风湿性血管炎,鸭肉
风湿性血管炎,河蚌
风湿性血管炎,鸭蛋
手足皲裂,白酒
手足皲裂,杏仁
手足皲裂,鹿肉
手足皲裂,鸡肝
糙皮病样皮疹,啤酒
糙皮病样皮疹,白酒
糙皮病样皮疹,鸭肉
糙皮病样皮疹,鸭蛋
小儿便秘,螃蟹
小儿便秘,啤酒
小儿便秘,猪肚
小儿便秘,蛤蜊
完全流产,螃蟹
完全流产,香菜
完全流产,海参
完全流产,河蚌
重症肌无力,白酒
重症肌无力,杏仁
重症肌无力,腐竹
重症肌无力,咸鸭蛋
肺动脉闭锁,洋葱
肺动脉闭锁,猪油（板油）
肺动脉闭锁,油条
肺动脉闭锁,香椿
冲动型人格障碍,啤酒
冲动型人格障碍,白酒
冲动型人格障碍,鸭肉
冲动型人格障碍,鸭蛋
表演型人格障碍,螃蟹
表演型人格障碍,鸭肉
表演型人格障碍,鸭蛋
表演型人格障碍,蛤蜊
丧偶后适应性障碍,螃蟹
丧偶后适应性障碍,白酒
丧偶后适应性障碍,鸭肉
丧偶后适应性障碍,鸭蛋
急性呼吸窘迫综合征,白扁豆
急性呼吸窘迫综合征,猪油（板油）
急性呼吸窘迫综合征,猪小排（猪肋排）
急性呼吸窘迫综合征,猪里脊肉
疑病症,啤酒
疑病症,白酒
疑病症,白扁豆
疑病症,赤小豆
肾动脉狭窄,啤酒
肾动脉狭窄,白酒
肾动脉狭窄,河蚌
肾动脉狭窄,鲶鱼
舌咽神经损伤,白酒
舌咽神经损伤,田螺
舌咽神经损伤,鸭血(白鸭)
舌咽神经损伤,蛏子
灼痛,啤酒
灼痛,白酒
灼痛,鹿肉
灼痛,鸡肝
女性性早熟,田螺
女性性早熟,干腌菜
女性性早熟,淡菜(鲜)
女性性早熟,猪头肉
血管炎,杏仁
血管炎,白扁豆
血管炎,猪油（板油）
血管炎,猪小排（猪肋排）
产褥感染,螃蟹
产褥感染,田螺
产褥感染,黄酒
产褥感染,泥鳅
鼻前庭囊肿,螃蟹
鼻前庭囊肿,鸭肉
鼻前庭囊肿,河蚌
鼻前庭囊肿,鸭蛋
内分泌功能亢进,螃蟹
内分泌功能亢进,白酒
内分泌功能亢进,鸭肉
内分泌功能亢进,鸭蛋
腕枪刺状畸形,螃蟹
腕枪刺状畸形,鸭肉
腕枪刺状畸形,鸭蛋
腕枪刺状畸形,蛤蜊
紫癜,白酒
紫癜,白扁豆
紫癜,田螺
紫癜,赤小豆
信息成瘾,螃蟹
信息成瘾,鸭肉
信息成瘾,鸭蛋
信息成瘾,蛤蜊
龟头珍珠疹,白酒
龟头珍珠疹,辣椒(红、尖、干)
龟头珍珠疹,花椒
龟头珍珠疹,泡椒
珍珠丘疹,鸭肉
珍珠丘疹,干腌菜
珍珠丘疹,鸭蛋
珍珠丘疹,螺丝菜
小儿咳嗽,螃蟹
小儿咳嗽,腐竹
小儿咳嗽,白扁豆
小儿咳嗽,赤小豆
甲周炎,白酒
甲周炎,鸭肉
甲周炎,鸭血(白鸭)
甲周炎,鸭蛋
脚气,杏仁
脚气,鹿肉
脚气,鸡肝
脚气,腐竹
继发性痛经,鸡肝
继发性痛经,腐竹
继发性痛经,白扁豆
继发性痛经,干腌菜
妊娠痒疹,啤酒
妊娠痒疹,赤砂糖
妊娠痒疹,白砂糖
妊娠痒疹,冰糖
妊娠纹,螃蟹
妊娠纹,海蟹
妊娠纹,鸭肉
妊娠纹,鸭蛋
早搏,鸡肝
早搏,白扁豆
早搏,泥鳅
早搏,猪肚
血管神经性水肿,鸭血(白鸭)
血管神经性水肿,鸡翅
血管神经性水肿,鹅肉
血管神经性水肿,鸡爪
病理性近视,螃蟹
病理性近视,鸭肉
病理性近视,干腌菜
病理性近视,鸭蛋
腰椎间盘突出,杏仁
腰椎间盘突出,腐竹
腰椎间盘突出,沙丁鱼
腰椎间盘突出,干腌菜
体癣,田螺
体癣,草鱼
体癣,鸭血(白鸭)
体癣,蛏子
聚合性痤疮,啤酒
聚合性痤疮,白酒
聚合性痤疮,栗子（熟）
聚合性痤疮,蜂蜜
腹膜后纤维化,啤酒
腹膜后纤维化,白酒
腹膜后纤维化,鹿肉
腹膜后纤维化,鸡肝
脑水肿,啤酒
脑水肿,白酒
脑水肿,咸鸭蛋
脑水肿,红葡萄酒
一氧化碳中毒,猪肉(肥瘦)
一氧化碳中毒,白扁豆
一氧化碳中毒,猪油（板油）
一氧化碳中毒,猪小排（猪肋排）
糖尿病酮症酸中毒,鸡蛋黄
糖尿病酮症酸中毒,麦芽糖
糖尿病酮症酸中毒,白砂糖
糖尿病酮症酸中毒,冰糖
神经性头痛,啤酒
神经性头痛,白酒
神经性头痛,白扁豆
神经性头痛,红葡萄酒
血小板减少性紫癜,螃蟹
血小板减少性紫癜,田螺
血小板减少性紫癜,河蚌
血小板减少性紫癜,赤小豆
肾阳虚,白扁豆
肾阳虚,田螺
肾阳虚,鸭血(白鸭)
肾阳虚,绿豆
盆腔积液,田螺
盆腔积液,鸭血(白鸭)
盆腔积液,绿豆
盆腔积液,赤小豆
盆腔脓肿,啤酒
盆腔脓肿,白酒
盆腔脓肿,干腌菜
盆腔脓肿,羊油
妊娠期急性脂肪肝,啤酒
妊娠期急性脂肪肝,白酒
妊娠期急性脂肪肝,黄酒
妊娠期急性脂肪肝,淡菜(鲜)
营养代谢缺乏,啤酒
营养代谢缺乏,白酒
营养代谢缺乏,鸭肉
营养代谢缺乏,鸭蛋
气阴两虚,洋葱
气阴两虚,辣椒(红、尖、干)
气阴两虚,韭菜
气阴两虚,姜
