aname,bname
子宫收缩乏力,脱水
早产,胎膜早破
早产儿,代谢性酸中毒
早产儿,脱水
早产儿,低血压
肠梨形鞭毛虫病,腹痛
肠梨形鞭毛虫病,腹泻
出血性休克和脑病综合征,休克
出血性休克和脑病综合征,昏迷
出血性休克和脑病综合征,低颅压综合征
多种抽动综合征,脑血管痉挛
鹅口疮,吞咽困难
小儿多动症,品行障碍
儿童抽动障碍,抽动障碍
儿童孤独症,孤独症
儿童急性良性肌炎,腹泻
儿童期情绪障碍,腹痛
儿童精神分裂症,精神障碍
儿童精神分裂症,孤独症
结节性硬化,视神经萎缩
巨细胞病毒感染症,末梢神经炎
巨细胞病毒感染症,疱疹
巨细胞病毒感染症,耳聋
朗格汉斯细胞组织细胞增生症,腹泻
朗格汉斯细胞组织细胞增生症,肝纤维化
朗格汉斯细胞组织细胞增生症,腹水
朗格汉斯细胞组织细胞增生症,共济失调
母儿血型不合溶血病,流产
乳汁吸入性肺炎,肺纤维化
水杨酸类中毒,呼吸衰竭
水杨酸类中毒,昏迷
水杨酸类中毒,蛋白尿
疝气,便秘
疝气,腹痛
维生素A中毒症,腹痛
维生素B6依赖综合征,腹泻
维生素B6依赖综合征,末梢神经炎
维生素B6依赖综合征,舌炎
维生素A缺乏病,痢疾
先天性全丙种球蛋白低下血症,脑膜炎
先天性全丙种球蛋白低下血症,细菌感染
小儿肥胖,遗传性肥胖
小儿缺铁性贫血,缺铁性贫血
小儿营养不良,便秘
小儿营养不良,肌肉萎缩
新生儿脓疱病,腹泻
新生儿脓疱病,脑膜炎
新生儿脓疱病,败血症
新生儿低钙血症,低钙血症
新生儿低钙血症,颅内出血
锌缺乏病,腹泻
锌缺乏病,口腔溃疡
锌缺乏病,精神障碍
锌缺乏病,脱发
新生儿肝炎,消化不良
小儿麻痹症,腹泻
小儿麻痹症,脑膜炎
先天性白内障,眼球震颤
异位急性阑尾炎,腹痛
婴儿手足搐搦症,猝死
婴幼儿腹泻,腹痛
婴幼儿腹泻,腹泻
婴幼儿腹泻,脱水
婴幼儿上颌骨骨髓炎,昏迷
幼年型类风湿病,心包积液
幼年型类风湿病,肌肉萎缩
婴儿肠痉挛,肠痉挛
牙体缺损,牙列拥挤
咽扁桃体肥大,耳鸣
婴儿猝死综合征,脑膜炎
婴儿猝死综合征,蛋白尿
婴儿猝死综合征,心动过缓
婴儿猝死综合征,猝死
早产儿视网膜病变,心动过缓
早产儿视网膜病变,色素斑
玻璃体猪囊虫病,视网膜脱离
白内障,先天性无虹膜
瘢痕性类天疱疮,角膜溃疡
玻璃体出血,视网膜脱离
包涵体性结膜炎,结膜充血
包涵体性结膜炎,角膜溃疡
春季性结膜炎,上睑下垂
春季性结膜炎,角膜炎
春季性结膜炎,结膜充血
春季卡他性结膜炎,角膜炎
春季卡他性结膜炎,结膜充血
蚕蚀性角膜溃疡,角膜溃疡
低眼压性青光眼,低血压
大泡性角膜病变,角膜溃疡
单纯疱疹病毒性角膜炎,疱疹
单纯疱疹病毒性角膜炎,角膜炎
单纯疱疹病毒性角膜炎,角膜溃疡
酚类中毒,休克
酚类中毒,腹痛
酚类中毒,腹泻
酚类中毒,昏迷
巩膜炎,上睑下垂
巩膜炎,眼球突出
共同性斜视,眼球震颤
共同性斜视,斜视
红外线伤,色素斑
化学性眼外伤,结膜充血
化学性眼外伤,角膜溃疡
化脓性葡萄膜炎,昏迷
化脓性葡萄膜炎,结膜充血
化脓性葡萄膜炎,脓肿
急性泪囊炎,结膜充血
近视眼,近视
间歇性外斜视,斜视
急性眼眶蜂窝织炎,昏迷
急性眼眶蜂窝织炎,眼球突出
急性出血性结膜炎,结膜充血
急性出血性结膜炎,肌肉萎缩
睑板腺癌,霰粒肿
晶体异位和脱位,角膜溃疡
结膜干燥症,睑外翻
结膜干燥症,角膜炎
结膜干燥症,眼睑闭合不全
交感性眼炎,视网膜脱离
交感性眼炎,耳鸣
交感性眼炎,耳聋
交感性眼炎,色素斑
急性卡他性结膜炎,结膜充血
急性闭角性青光眼,结膜充血
睑外翻,角膜炎
睑外翻,结膜充血
基质性角膜炎,角膜炎
基质性角膜炎,耳聋
急性虹膜睫状体炎,角膜炎
眶蜂窝织炎,昏迷
眶蜂窝织炎,视神经萎缩
眶蜂窝织炎,脑膜炎
眶蜂窝织炎,眼球突出
眶蜂窝织炎,角膜炎
眶蜂窝织炎,谵妄
泪腺分泌功能减退,角膜炎
泪腺混合瘤,上睑下垂
泪腺混合瘤,眼球突出
泪腺混合瘤,角膜炎
淋菌性结膜炎,结膜充血
老年性黄斑变性,色素斑
流行性角结膜炎,结膜充血
绿脓杆菌性角膜溃疡,结膜充血
绿脓杆菌性角膜溃疡,角膜溃疡
麦粒肿,结膜充血
麻痹性斜视,眼球突出
麻痹性斜视,眩晕
脉络膜黑色素瘤,眼球突出
慢性泪囊炎,结膜充血
泡性角结膜炎,角膜炎
匐行性角膜溃疡,角膜溃疡
泡性眼炎,疱疹
泡性眼炎,角膜炎
青光眼,失眠
缺血性视神经病变,低血压
球后视神经炎,球后视神经炎
浅层点状角膜炎,角膜炎
缺血性视盘病变,球后视神经炎
缺血性视盘病变,低血压
沙眼,结膜充血
沙眼,角膜溃疡
沙眼,细菌感染
视网膜静脉阻塞,视网膜脱离
视网膜动脉阻塞,视神经萎缩
视网膜动脉阻塞,视网膜动脉阻塞
视网膜静脉周围炎,视网膜脱离
视网膜脱离,色素斑
视交叉病变,视神经萎缩
视交叉病变,球后视神经炎
特发性葡萄膜大脑炎,视网膜脱离
特发性葡萄膜大脑炎,耳鸣
外层渗出性视网膜病变,视网膜脱离
外伤性白内障,色素斑
雪盲,休克
雪盲,结膜充血
霰粒肿,霰粒肿
细菌性角膜溃疡,角膜溃疡
先天性青光眼,眼球突出
溢泪症,睑外翻
溢泪症,湿疹
隐斜视,斜视
隐斜视,眩晕
眼眶骨膜炎,睑外翻
眼眶骨膜炎,眼球突出
眼眶骨膜炎,结膜充血
原发性非调节性内斜视,眼球震颤
眼眶假瘤,眼球突出
眼眶假瘤,角膜炎
远视眼,斜视
眼球突出,眼球内陷
眼球突出,结膜充血
眼球突出,耳鸣
眼球突出,眩晕
眼部带状疱疹,角膜炎
眼睑带状疱疹,疱疹
眼睑带状疱疹,角膜炎
圆锥角膜,视网膜脱离
圆锥角膜,结膜充血
原发性视网膜色素变性,视神经萎缩
眼球震颤,眩晕
翼状胬肉,结膜充血
紫外线伤,结膜充血
真菌性角膜溃疡,角膜炎
真菌性角膜溃疡,结膜充血
真菌性角膜溃疡,角膜溃疡
中心性浆液性脉络膜视网膜病变,视网膜脱离
真菌性角膜炎,角膜溃疡
真菌性角膜炎,细菌感染
阿斯匹林不耐受三联症,休克
鼻硬结病,鼻出血
鼻硬结病,嗅觉障碍
鼻出血,休克
鼻出血,贫血
鼻出血,鼻出血
鼻腔异物,鼻出血
鼻息肉,肺纤维化
鼻中隔偏曲,鼻出血
鼻中隔穿孔,鼻出血
鼻中隔穿孔,鼻中隔穿孔
扁桃体周围脓肿,吞咽困难
鼻中隔溃疡,鼻中隔穿孔
鼻瓣区狭窄,鼻出血
病毒性咽炎,疱疹
鼻恶性肉芽肿,鼻中隔穿孔
分泌性中耳炎,耳鸣
干酪性鼻炎,鼻出血
干酪性鼻炎,鼻中隔穿孔
鼓室硬化症,耳硬化症
鼓室硬化症,耳聋
化脓性耳廓软骨膜炎,骨膜炎
喉阻塞,心力衰竭
茎突综合征,耳鸣
茎突综合征,失眠
间断脉冲噪音损伤,昏迷
间断脉冲噪音损伤,眼球震颤
间断脉冲噪音损伤,耳鸣
间断脉冲噪音损伤,耳聋
间断脉冲噪音损伤,眩晕
急性化脓性乳突炎,耳鸣
急性化脓性乳突炎,乳突炎
急性化脓性乳突炎,耳聋
急性鼻咽炎,腹痛
急性鼻咽炎,腹泻
急性化脓性中耳炎,耳鸣
急性化脓性中耳炎,耳聋
急性化脓性鼻窦炎,嗅觉障碍
急性会厌炎,会厌炎
结核性中耳乳突炎,耳鸣
结核性中耳乳突炎,乳突炎
结核性中耳乳突炎,耳聋
口咽部粘连,吞咽困难
链球菌性咽炎,增殖体肥大
粒性白细胞缺乏性咽峡炎,吞咽困难
迷路炎,耳鸣
迷路炎,耳聋
迷路炎,眩晕
美尼尔氏综合症,耳鸣
美尼尔氏综合症,耳聋
美尼尔氏综合症,神经性耳鸣
迷路震荡,耳鸣
迷路震荡,耳聋
迷路震荡,眩晕
迷路窗破裂,耳鸣
迷路窗破裂,耳聋
迷路窗破裂,眩晕
弥漫性外耳道炎,耳鸣
弥漫性外耳道炎,乳突炎
慢性蝶窦炎,嗅觉障碍
慢性单纯性咽炎,咽异感症
慢性化脓性中耳炎,传导性耳聋
慢性扁桃体炎,消化不良
慢性肥厚性鼻炎,嗅觉障碍
慢性咽炎,消化不良
面神经瘤,耳鸣
面神经瘤,耳聋
粘连性中耳炎,耳鸣
潜水性内耳损伤,耳聋
潜水性内耳损伤,眩晕
气管及食管异物,吞咽困难
鳃裂瘘管,口臭
腮腺隙感染,吞咽困难
腮腺隙感染,化脓性腮腺炎
突发性聋,耳鸣
突发性聋,耳聋
突发性聋,眩晕
外耳道异物,耳鸣
外耳道异物,眩晕
萎缩性咽炎,耳鸣
外耳道疖肿,副耳
萎缩性鼻炎,鼻出血
外耳道真菌病,耳鸣
外耳道真菌病,细菌感染
外耳道真菌病,眩晕
外耳道炎,耳鸣
外耳道炎,乳突炎
先天性小喉,吞咽困难
先天性喉闭锁,休克
硬脑膜外和硬脑膜下脓肿,昏迷
硬脑膜外和硬脑膜下脓肿,脑脓肿
硬脑膜外和硬脑膜下脓肿,脑膜炎
硬脑膜外和硬脑膜下脓肿,谵妄
咽肌痉挛,耳鸣
咽后壁憩室,吞咽困难
咽后壁憩室,口臭
咽鼓管异常开放症,耳鸣
咽侧壁憩室,吞咽困难
咽侧壁憩室,口臭
咽部硬结病,耳鸣
咽部异物,咽异感症
咽部创伤,休克
咽部创伤,吞咽困难
咽部创伤,脓肿
咽部创伤,脑脊液鼻漏
咽部创伤,增殖体肥大
咽后脓肿,脓肿
咽旁脓肿,脓肿
中耳气压伤,耳鸣
中耳气压伤,气压伤
噪声性耳聋,耳鸣
噪声性耳聋,耳聋
噪声性耳聋,失眠
中毒性眩晕,耳鸣
中毒性眩晕,药物中毒
中毒性眩晕,耳聋
扁平苔癣,扁平苔癣
变应性口炎,结膜充血
变应性口炎,口炎
唇裂,唇腭裂
创伤性口炎,口炎
唇病,脓肿
唇病,湿疹
多形红斑,角膜炎
单纯性牙周炎,脓肿
腭裂,吞咽困难
氟骨症,腹泻
氟骨症,骨质疏松
氟骨症,肌肉萎缩
氟牙症,腹泻
根尖周病,脓肿
坏死性龈口炎,吞咽困难
坏死性龈口炎,口炎
颌面部放线菌病,脓肿
颌周蜂窝织炎,吞咽困难
颌周蜂窝织炎,磨牙
颌骨囊肿,骨囊肿
颌骨囊肿,颌骨囊肿
颌骨癌,磨牙
急性化脓性腮腺炎,脱水
急性化脓性腮腺炎,脓肿
急性化脓性腮腺炎,化脓性腮腺炎
颊间隙感染,脓肿
颊间隙感染,磨牙
结核性溃疡,磨牙
口底多间隙感染,吞咽困难
口底多间隙感染,脓肿
口腔溃疡,疱疹
口腔溃疡,口炎
口腔扁平苔藓,脱发
口腔扁平苔藓,磨牙
口腔单纯性疱疹,疱疹
口腔单纯性疱疹,口炎
口腔白斑病,口腔溃疡
口腔白斑病,口腔黏膜白斑
口腔念珠菌病,口炎
口腔念珠菌病,舌炎
颏下间隙感染,脓肿
开合,磨牙
口腔颌面部软组织损伤,休克
膜性口炎,口炎
磨损,磨牙
慢性筛窦炎,嗅觉障碍
颞下颌关节紊乱综合征,耳鸣
颞间隙感染,磨牙
颞骨岩部炎,乳突炎
前牙反合,牙列拥挤
前牙反合,磨牙
青少年牙周炎,磨牙
龋齿,磨牙
前牙深覆盖,牙列拥挤
前牙深覆盖,磨牙
双颌前突,磨牙
深覆合,下颌后缩
舌下间隙感染,脓肿
舌下间隙感染,磨牙
上颌前突,牙列拥挤
舌病,口炎
舌病,脓肿
舌病,舌炎
天疱疮,疱疹
天疱疮,脓肿
楔状缺损,磨牙
下颌后缩,下颌后缩
牙周萎缩,牙列稀疏
牙列拥挤,牙列拥挤
颜面部疖痈,休克
颜面部疖痈,败血症
牙隐裂,牙列稀疏
牙折,休克
牙折,牙列稀疏
智齿冠周炎,脓肿
肝硬化男性性功能减弱综合征,性欲减退
肝硬化男性性功能减弱综合征,蜘蛛痣
淋病合并症前列腺炎,前列腺钙化
良性前列腺增生,尿失禁
良性前列腺增生,血尿
慢性细菌性前列腺炎,性欲减退
慢性细菌性前列腺炎,前列腺钙化
男性不育症,精索静脉曲张
男性不育症,输精管堵塞
男性更年期综合症,耳鸣
男性更年期综合症,失眠
尿道与阴茎结核,血尿
尿道与阴茎结核,脓肿
性欲亢进,性欲亢进
小阴茎,尿道下裂
埃里希体病,腹痛
埃里希体病,腹泻
艾滋病,腹痛
艾滋病,腹泻
艾滋病,败血症
病毒性肝炎,蛋白尿
病毒性肝炎,腹水
包虫病,咯血
巴尔通体病,昏迷
软产道异常性难产,阴道横隔
软产道异常性难产,产后出血
软产道异常性难产,胎膜早破
软产道异常性难产,脱水
孢子丝菌病,脑膜炎
硬化剂治疗引起的食管损害,吞咽困难
硬化剂治疗引起的食管损害,脓胸
创伤后应激障碍,失眠
肠道蛔虫,腹痛
肠道蛔虫,腹膜炎
肠道蛔虫,腹泻
肠道蛔虫,脓肿
肠道蛔虫,消化不良
肠道蛔虫,蛔虫性肠梗阻
传染性脓疱病,丹毒
传染性脓疱病,败血症
肺地丝菌病,腹痛
肺地丝菌病,腹泻
肺炎球菌脑膜炎,脑脊液鼻漏
肺青霉病,咯血
肺青霉病,昏迷
传染性湿疹样皮炎,疥疮
传染性湿疹样皮炎,脓肿
肺炎克雷白杆菌肺炎,腹泻
单纯性疱疹,口腔溃疡
单纯性疱疹,口唇疱疹
肺疟疾病,腹痛
肺疟疾病,腹泻
肺损伤,咯血
呼吸性细支气管炎间质肺病,呼吸衰竭
呼吸性细支气管炎间质肺病,咯血
呼吸性细支气管炎间质肺病,肺纤维化
带状疱疹,耳鸣
带状疱疹,耳聋
呼吸系统疾病伴发的精神障碍,精神障碍
地方性斑疹伤寒,腹泻
军团菌肺炎,腹痛
登革热,昏迷
单纯疱疹病毒感染症,疱疹
单纯疱疹病毒感染症,口炎
金黄色葡萄球菌脑膜炎,脑膜炎
丹毒丝菌病,丹毒
老年急性白血病,鼻出血
老年急性白血病,耳鸣
老年急性白血病,便血
免疫抑制药和抗癌药中毒性肾病,溶血性贫血
免疫抑制药和抗癌药中毒性肾病,肾功能衰竭
免疫抑制药和抗癌药中毒性肾病,脱发
缺血性肠绞痛,腹痛
缺血性肠绞痛,腹泻
特发性癫痫综合征,尿失禁
特发性癫痫综合征,意识障碍
特发性癫痫综合征,吞咽困难
特发性癫痫综合征,婴儿痉挛症
Wegner肉芽肿伴发的葡萄膜炎,血尿
Wegner肉芽肿伴发的葡萄膜炎,鼻出血
Wegner肉芽肿伴发的葡萄膜炎,蛋白尿
小儿金葡菌性烫伤样皮肤综合征,烫伤
小儿金葡菌性烫伤样皮肤综合征,剥脱性皮炎
小儿金葡菌性烫伤样皮肤综合征,腹胀
二期梅毒,肋间神经痛
小儿肢端肥大症和垂体性巨人症,心律失常
小儿肢端肥大症和垂体性巨人症,心力衰竭
特发性急性小管间质性肾炎,血尿
新生儿肝脾肿大,败血症
特发性尿钙增多症,腹痛
特发性尿钙增多症,血尿
特发性尿钙增多症,蛋白尿
副球孢子菌病,腹水
特发性室性心动过速,晕厥
肺结核,咳嗽
肺结核,大咯血
肺结核,败血症
休止期脱发,脱发
特发性嗜酸性粒细胞增多综合征,心力衰竭
肺吸虫病,咯血
肺吸虫病,腹痛
肺吸虫病,腹泻
腺病毒感染,血尿
特发性心室颤动,心律失常
特发性心室颤动,晕厥
特发性心室颤动,猝死
天冬氨酰葡萄糖胺尿症,腹泻
窦性心律失常,昏迷
窦性心律失常,眩晕
混合型脑瘫,精神障碍
混合型脑瘫,共济失调
钩端螺旋体病,咯血
铜绿假单胞菌感染,休克
铜绿假单胞菌感染,脑膜炎
铜绿假单胞菌感染,角膜炎
铜绿假单胞菌感染,角膜溃疡
铜绿假单胞菌性角膜炎,角膜炎
铜绿假单胞菌性角膜炎,结膜充血
铜绿假单胞菌性角膜炎,脓肿
多囊肝,消化不良
铜绿色假单胞菌肺炎,呼吸衰竭
铜绿色假单胞菌肺炎,休克
铜绿色假单胞菌肺炎,胸腔积液
铜绿色假单胞菌肺炎,脓肿
二尖瓣和主动脉瓣的疾患,猝死
肾功能衰竭,血尿
肾功能衰竭,脱水
肾功能衰竭,蛋白尿
铜绿色假单胞菌脑膜炎,昏迷
铜绿色假单胞菌脑膜炎,脑膜炎
铜绿色假单胞菌脑膜炎,败血症
混合性厌氧菌感染,菌血症
混合性厌氧菌感染,脓肿
肥胖性生殖无能综合征,闭经
童年情绪障碍,腹痛
童年情绪障碍,孤独症
高血压病伴发的精神障碍,意识障碍
高血压病伴发的精神障碍,精神障碍
高血压病伴发的精神障碍,痴呆
高血压病伴发的精神障碍,智能障碍
高血压病伴发的精神障碍,谵妄
黄热病,便秘
慢性肾功能不全,血尿
慢性肾功能不全,代谢性酸中毒
慢性肾功能不全,脱水
慢性肾功能不全,蛋白尿
童年社会功能障碍,精神障碍
拔毛狂,便秘
拔毛狂,腹痛
拔毛狂,斑秃
拔毛狂,脱发
痛性青紫综合征,失眠
头部鳞状细胞癌,鳞状细胞癌
冠状病毒感染,胸腔积液
冠状病毒感染,腹泻
脊髓炎,吞咽困难
脊髓炎,肌肉萎缩
甲亢合并妊娠,角膜溃疡
甲亢合并妊娠,脱发
支气管炎,咳嗽
头皮损伤,休克
头皮损伤,颅内出血
头皮损伤,头皮撕脱伤
头皮损伤,颅骨骨折
霍乱,脱水
三尖瓣闭锁不全,消化不良
心肌梗死后心包炎,心绞痛
心肌梗死后心包炎,心肌梗死
心肌梗死后心包炎,心包积液
心肌梗死后心包炎,心包炎
透明丝孢霉病,脓肿
心包囊肿与心包憩室,心力衰竭
心包间皮瘤,心肌梗死
心包间皮瘤,心包积液
心包间皮瘤,心包炎
甲状腺炎,甲状腺结节
甲亢眼突,眼球突出
甲亢眼突,结膜充血
心包转移瘤,心包积液
心包转移瘤,心包炎
吞噬功能缺陷病,脓肿
胸锁关节脱位,吞咽困难
吞咽困难,吞咽困难
精神障碍,偏执状态
假单胞菌感染,腹泻
假单胞菌感染,败血症
心尖肥厚型心肌病,心绞痛
心尖肥厚型心肌病,猝死
脱水,腹痛
脱水,代谢性碱中毒
脱水,代谢性酸中毒
脱水,低钠血症
食管炎,吞咽困难
姜片虫病,腹痛
姜片虫病,腹泻
姜片虫病,腹水
姜片虫病,磨牙
暴发性紫癜,休克
暴发性紫癜,昏迷
脱屑性红皮病,腹泻
丙型肝炎病毒感染与肾小球肾炎,肾病综合征
丙型肝炎病毒感染与肾小球肾炎,血尿
丙型肝炎病毒感染与肾小球肾炎,蛋白尿
丙型肝炎病毒感染与肾小球肾炎,抗-HCVAg阳性
脱屑性间质肺炎,肺纤维化
尖锐湿疣,血尿
残胃淋巴瘤,腹痛
残胃淋巴瘤,腹泻
残胃淋巴瘤,便血
绞架性骨折或外伤性枢椎椎弓骨折,颈椎骨折脱位
蛋白质-能量营养不良,腹泻
蛋白质-能量营养不良,腹水
蛋白质-能量营养不良,败血症
肠癌,便血
切除术后内疝,腹痛
切除术后内疝,腹膜炎
切除术后内疝,代谢性酸中毒
切除术后内疝,低血压
切除术后内疝,腹胀
胆囊结石,腹痛
胆囊结石,肝内胆管结石
胆囊结石,胆道运动功能障碍
胆囊结石,胆总管结石
外伤性低颅内压综合征,意识障碍
外伤性低颅内压综合征,低颅压综合征
外伤性低颅内压综合征,眩晕
外伤性脑脊液漏,脑脊液鼻漏
大肠平滑肌肉瘤,腹痛
大肠平滑肌肉瘤,腹泻
外伤性脑膜炎,意识障碍
外伤性脑膜炎,脑膜炎
外伤性脑膜炎,谵妄
非甲状腺性的病态综合征,静脉曲张
非甲状腺性的病态综合征,蜘蛛痣
柯萨奇病毒和埃可病毒感染,脑膜炎
柯萨奇病毒和埃可病毒感染,疱疹
外伤性脑脓肿,昏迷
外伤性脑脓肿,意识障碍
外伤性脑脓肿,脑疝
外伤性脾破裂,休克
外伤性脾破裂,腹痛
外伤性脾破裂,耳鸣
中耳炎,耳鸣
中耳炎,神经性耳鸣
肝结核,腹痛
肝结核,腹水
外伤性乳房血肿,乳房肿块
外伤性乳房脂肪坏死,脓肿
外伤性乳房脂肪坏死,乳房肿块
外伤性乳房脂肪坏死,乳头内陷
结膜炎,结膜充血
皮炎,晒伤
肝上皮样血管内皮细胞瘤,腹痛
肝小静脉闭塞症,腹水
阴道炎,性交疼痛
黄杆菌肺炎,昏迷
黄杆菌肺炎,低钠血症
黄杆菌肺炎,腹水
利斯特菌病,腹痛
利斯特菌病,腹泻
利斯特菌病,脓胸
利斯特菌病,共济失调
结核性宫颈炎,闭经
结核性宫颈炎,慢性盆腔疼痛
结核性宫颈炎,腹水
精子畸形,精索静脉曲张
外阴丹毒,外阴瘙痒
外阴丹毒,败血症
类鼻疽,咯血
类鼻疽,腹痛
类鼻疽,腹泻
结肠平滑肌瘤,休克
结肠平滑肌瘤,腹痛
结肠平滑肌瘤,腹部肿块
输卵管阻塞,性交疼痛
流行性脑脊髓膜炎,意识障碍
流行性脑脊髓膜炎,口唇疱疹
流行性脑脊髓膜炎,败血症
急性细支气管炎,腹泻
流行性乙型脑炎,痴呆
急性附睾炎,脓肿
黄体功能不全,流产
外阴恶性神经鞘瘤,性交疼痛
A-V综合征,眼球内陷
酒精性脑萎缩,肌肉萎缩
酒精性脑萎缩,痴呆
结肠息肉和息肉病,便秘
结肠息肉和息肉病,腹痛
结肠息肉和息肉病,结肠息肉
结肠息肉和息肉病,便血
外阴汗腺腺癌,湿疹
结缔组织增生性毛发上皮瘤,硬斑
共济失调型脑瘫,眼球震颤
共济失调型脑瘫,共济失调
假性尖锐湿疣,外阴瘙痒
外阴黑色棘皮症,色素斑
结直肠损伤,腹痛
结直肠损伤,腹膜炎
结直肠损伤,便血
口腔尖锐湿疣,吞咽困难
流行性斑疹伤寒,休克
流行性斑疹伤寒,心律失常
外阴黑色素瘤,外阴溃疡
溃疡性结肠炎性关节炎,腹泻
溃疡性结肠炎性关节炎,便血
类癌综合征,腹痛
类癌综合征,腹泻
类癌综合征,低血压
类癌综合征,腹部肿块
类癌综合征,腹水
类癌综合征,眩晕
子宫恶性肿瘤,原发性痛经
阑尾类癌,肠套叠
阑尾类癌,腹痛
阑尾类癌,类癌综合征
阑尾类癌,低血压
口腔血管瘤,结节性硬化
莱姆病,腹痛
莱姆病,腹泻
莱姆病,共济失调
铅中毒引起的溶血性贫血,便秘
铅中毒引起的溶血性贫血,腹胀
胆管肿瘤,腹痛
胆管肿瘤,腹水
胃肠道癌,子宫内膜异位
乳腺脂肪瘤,脂肪瘤
乳腺脂肪瘤,乳房疼痛
乳腺脂肪瘤,乳房肿块
消化系统疾病伴发的精神障碍,昏迷
消化系统疾病伴发的精神障碍,腹水
消化系统疾病伴发的精神障碍,痴呆
子宫内膜炎,痛经
细菌性心包炎,心包炎
细菌性心包炎,脓胸
细菌性心包炎,败血症
原发性肝脂肪肉瘤,蜘蛛痣
原发性肝脂肪肉瘤,呃逆
致死性家族性失眠症,共济失调
致死性家族性失眠症,睡眠障碍
外阴接触性皮炎,疱疹
外阴接触性皮炎,湿疹
乳腺肿瘤,乳房肿块
乳腺肿瘤,乳头溢液
外阴结核,性交疼痛
慢性腹泻,腹痛
慢性腹泻,腹泻
慢性腹泻,腹部肿块
急性肾小球肾炎,肾病综合征
急性肾小球肾炎,血尿
急性肾小球肾炎,蛋白尿
外阴浸润性鳞癌,鳞状细胞癌
流行性出血性结膜炎,角膜炎
流行性出血性结膜炎,结膜充血
乳腺炎,脓肿
乳腺炎,乳房疼痛
狼疮样综合征,咯血
急性肾功能不全,代谢性酸中毒
外阴卡波西肉瘤,骨质疏松
肾功能不全,代谢性酸中毒
肾功能不全,脱水
外阴克罗恩病,腹痛
外阴克罗恩病,腹泻
外阴克罗恩病,脓肿
外阴克罗恩病,腹部肿块
外阴克罗恩病,腹胀
慢性化脓性鼻窦炎,耳鸣
慢性化脓性鼻窦炎,耳聋
慢性化脓性鼻窦炎,嗅觉障碍
外阴淋巴管瘤,疱疹
母儿ABO血型不合,溶血性贫血
脑血吸虫病,咯血
脑血吸虫病,腹泻
脑血吸虫病,昏迷
脑血吸虫病,共济失调
慢性肾小球肾炎,血尿
慢性肾小球肾炎,细菌感染
囊虫病,耳鸣
囊虫病,痴呆
囊虫病,猝死
坏死性脉管炎,心律失常
坏死性脉管炎,网状青斑
疟疾,腹痛
疟疾,腹泻
尿毒症肺炎,咯血
尿毒症肺炎,代谢性酸中毒
诺卡放线菌病,脑脓肿
皮肤念珠菌病,脑膜炎
皮肤念珠菌病,疱疹
皮肤念珠菌病,败血症
外阴蛲虫病,腹痛
外阴蛲虫病,腹泻
外阴蛲虫病,磨牙
葡萄球菌感染,脑膜炎
葡萄球菌感染,乳突炎
葡萄球菌感染,心包炎
葡萄球菌感染,败血症
葡萄球菌感染,细菌性心内膜炎
膀胱移行细胞癌,尿失禁
膀胱移行细胞癌,咳嗽
外阴佩吉特病,外阴瘙痒
外阴佩吉特病,湿疹
膀胱白斑病,血尿
外阴皮肤脂溢性皮炎,湿疹
急性细菌性前列腺炎,血尿
肾融合,消化性溃疡
肾融合,腹胀
外阴平滑肌肉瘤,外阴痛
肾静脉血栓,蛋白尿
非淋性前列腺炎,性欲减退
输尿管脱垂,血尿
肾钙乳,血尿
特异性前列腺炎,性欲减退
肾实质性高血压,血尿
肾实质性高血压,代谢性酸中毒
外阴乳头状瘤,外阴溃疡
肾盏积水,腹痛
精神病,意识障碍
肾盂输尿管连接部梗阻,腹痛
肾盂输尿管连接部梗阻,腹部肿块
药物性哮喘,咳嗽
Q热,腹痛
肾性氨基酸尿,低钙血症
肾性氨基酸尿,β-氨基酸尿
肾性氨基酸尿,氨基酸尿症
肾异位血管及副血管,腹泻
肾异位血管及副血管,昏迷
肾动脉瘤,血尿
肾动脉瘤,腹部肿块
肉毒中毒,眩晕
外阴烧伤、烫伤和化学损伤,腹痛
糖尿病所致脊髓病,肌肉萎缩
外阴神经鞘瘤,外阴痛
溶组织内阿米巴病,脑脓肿
溶组织内阿米巴病,痢疾
微小病毒感染,腹痛
微小病毒感染,溶血性贫血
小儿原发性纤毛运动障碍,咯血
小儿原发性纤毛运动障碍,肺不张
软下疳,疱疹
外阴神经性皮炎,外阴瘙痒
小儿慢性肾小球肾炎,血尿
小儿慢性肾小球肾炎,蛋白尿
外阴湿疹,疱疹
外阴湿疹,湿疹
小儿急性肾小球肾炎,胸腔积液
小儿急性肾小球肾炎,血尿
小儿急性肾小球肾炎,代谢性酸中毒
小儿急性肾小球肾炎,蛋白尿
毛细血管瘤,鲜红斑痣
毛细血管瘤,血管痣
毛细血管瘤,蜘蛛痣
原发性心脏横纹肌肉瘤,肺栓塞
原发性心脏横纹肌肉瘤,胸腔积液
原发性心脏横纹肌肉瘤,晕厥
原发性心脏横纹肌肉瘤,猝死
外阴痛,疱疹
外阴痛,外阴痛
化脓性乳腺炎,脓肿
化脓性乳腺炎,乳房肿块
化脓性乳腺炎,乳头皲裂
乳腺导管瘤,乳房肿块
乳腺导管瘤,乳头溢液
肝豆状核变性伴发的精神障碍,吞咽困难
肝豆状核变性伴发的精神障碍,智能障碍
牙周炎,黏膜白斑
脑垂体功能异常伴发的精神障碍,意识障碍
