aname,bname
胆管结石与胆管炎,虾皮
胆道蛔虫病,杏仁
胆道蛔虫病,芝麻
胆道蛔虫病,鸭肉
胆道蛔虫病,鸽肉
胆道出血,杏仁
胆道出血,芝麻
胆道出血,白扁豆
胆道出血,虾皮
肝性血卟啉病综合征,啤酒
肝性血卟啉病综合征,芝麻
肝性血卟啉病综合征,黄酒
肝性血卟啉病综合征,红葡萄酒
肝内胆管结石,白酒
肝内胆管结石,杏仁
肝内胆管结石,芝麻
肝内胆管结石,白扁豆
环状胰腺,白酒
环状胰腺,黄酒
环状胰腺,红葡萄酒
环状胰腺,江米酒
急性结石性胆囊炎,白酒
急性结石性胆囊炎,杏仁
急性结石性胆囊炎,芝麻
急性结石性胆囊炎,黄豆粉
急性出血坏死型胰腺炎,白酒
急性出血坏死型胰腺炎,杏仁
急性出血坏死型胰腺炎,芝麻
急性出血坏死型胰腺炎,白扁豆
溃疡病急性穿孔,杏仁
溃疡病急性穿孔,芝麻
溃疡病急性穿孔,白扁豆
溃疡病急性穿孔,虾皮
慢性胆囊炎,杏仁
慢性胆囊炎,芝麻
慢性胆囊炎,白扁豆
慢性胆囊炎,虾皮
慢性胆管炎,杏仁
慢性胆管炎,芝麻
慢性胆管炎,白扁豆
慢性胆管炎,咸鱼
门静脉高压症,鸡蛋
门静脉高压症,杏仁
门静脉高压症,芝麻
门静脉高压症,鹅肝
生长激素释放抑制素瘤,杏仁
生长激素释放抑制素瘤,芝麻
生长激素释放抑制素瘤,白扁豆
生长激素释放抑制素瘤,咸鸭蛋
胰腺癌,杏仁
胰腺癌,腐竹
胰腺癌,白扁豆
胰腺癌,田螺
胰腺囊腺癌,腐竹
胰腺囊腺癌,白扁豆
胰腺囊腺癌,田螺
胰腺囊腺癌,羊油
原发性硬化性胆管炎,腐竹
原发性硬化性胆管炎,白扁豆
原发性硬化性胆管炎,田螺
原发性硬化性胆管炎,泥鳅
异位胰腺,腐竹
异位胰腺,白扁豆
异位胰腺,田螺
异位胰腺,泥鳅
胰腺外伤,白酒
胰腺外伤,腐竹
胰腺外伤,白扁豆
胰腺外伤,田螺
胰腺囊肿,大豆
胰腺囊肿,白酒
胰腺囊肿,腐竹
胰腺脓肿,大豆
胰腺脓肿,白酒
胰腺脓肿,腐竹
胰腺瘘,啤酒
胰腺瘘,白酒
胰腺瘘,腐竹
胰腺瘘,白扁豆
胰腺多肽瘤,腐竹
胰腺多肽瘤,白扁豆
胰腺多肽瘤,田螺
胰腺多肽瘤,虾仁
胰石症,啤酒
胰石症,白酒
胰石症,鸡心
胰石症,黄酒
胰岛细胞类癌,啤酒
胰岛细胞类癌,白酒
胰岛细胞类癌,鸡肝
胰岛细胞类癌,鸡心
包皮龟头炎,鸡蛋
包皮龟头炎,啤酒
包皮龟头炎,白酒
包皮龟头炎,鸡心
包皮阴茎头炎,白酒
包皮阴茎头炎,鸡心
包皮阴茎头炎,腐竹
包皮阴茎头炎,白扁豆
附睾炎,杏仁
附睾炎,腐竹
附睾炎,白扁豆
附睾炎,田螺
非细菌性前列腺炎,腐竹
非细菌性前列腺炎,白扁豆
非细菌性前列腺炎,田螺
非细菌性前列腺炎,泥鳅
结核性膀胱挛缩,腐竹
结核性膀胱挛缩,白扁豆
结核性膀胱挛缩,田螺
结核性膀胱挛缩,泥鳅
结核性膀胱自发破裂,腐竹
结核性膀胱自发破裂,白扁豆
结核性膀胱自发破裂,田螺
结核性膀胱自发破裂,泥鳅
急性膀胱炎,腐竹
急性膀胱炎,白扁豆
急性膀胱炎,咸鸭蛋
急性膀胱炎,羊油
精索静脉曲张,啤酒
精索静脉曲张,白酒
精索静脉曲张,腐竹
精索静脉曲张,白扁豆
尿道下裂,腐竹
尿道下裂,白扁豆
尿道下裂,田螺
尿道下裂,泥鳅
尿路梗阻,豆浆
尿路梗阻,鸭肉
尿路梗阻,腐竹
尿路梗阻,白扁豆
尿瘘,腐竹
尿瘘,白扁豆
尿瘘,田螺
尿瘘,蟹肉
尿道创伤,螃蟹
尿道创伤,腐竹
尿道创伤,白扁豆
尿道创伤,田螺
尿道狭窄,鸭肉
尿道狭窄,腐竹
尿道狭窄,白扁豆
尿道狭窄,鱼肉
尿道损伤,啤酒
尿道损伤,白酒
尿道损伤,腐竹
尿道损伤,白扁豆
男性尿道癌,白酒
男性尿道癌,腐竹
男性尿道癌,白扁豆
男性尿道癌,田螺
女性尿道癌,啤酒
女性尿道癌,白酒
女性尿道癌,腐竹
女性尿道癌,白扁豆
膀胱损伤,腐竹
膀胱损伤,白扁豆
膀胱损伤,田螺
膀胱损伤,鱼肉
膀胱结石,腐竹
膀胱结石,白扁豆
膀胱结石,田螺
膀胱结石,鱼肉
膀胱瘘,腐竹
膀胱瘘,白扁豆
膀胱瘘,田螺
膀胱瘘,泥鳅
膀胱外翻,啤酒
膀胱外翻,白酒
膀胱外翻,腐竹
膀胱外翻,白扁豆
脐尿管囊肿及脐尿管瘘,啤酒
脐尿管囊肿及脐尿管瘘,白酒
脐尿管囊肿及脐尿管瘘,腐竹
脐尿管囊肿及脐尿管瘘,白扁豆
鞘膜积液,啤酒
鞘膜积液,白酒
鞘膜积液,腐竹
鞘膜积液,白扁豆
前列腺增生,杏仁
前列腺增生,腐竹
前列腺增生,白扁豆
前列腺增生,草鱼
前列腺炎,杏仁
前列腺炎,腐竹
前列腺炎,白扁豆
前列腺炎,草鱼
前列腺癌,杏仁
前列腺癌,腐竹
前列腺癌,白扁豆
前列腺癌,鱼肉
射精功能障碍,啤酒
射精功能障碍,白酒
射精功能障碍,杏仁
射精功能障碍,腐竹
肾上腺性征异常症,啤酒
肾上腺性征异常症,白酒
肾上腺性征异常症,杏仁
肾上腺性征异常症,鸡肉
肾损伤,杏仁
肾损伤,腐竹
肾损伤,白扁豆
肾损伤,赤砂糖
输尿管结石,啤酒
输尿管结石,杏仁
输尿管结石,鸭肉
输尿管结石,腐竹
肾创伤,杏仁
肾创伤,腐竹
肾创伤,白扁豆
肾创伤,花生
肾上腺髓质功能亢进,啤酒
肾上腺髓质功能亢进,白酒
肾上腺髓质功能亢进,杏仁
肾上腺髓质功能亢进,腐竹
肾皮质髓质脓肿,杏仁
肾皮质髓质脓肿,腐竹
肾皮质髓质脓肿,白扁豆
肾皮质髓质脓肿,草鱼
肾皮质脓肿,啤酒
肾皮质脓肿,白酒
肾皮质脓肿,杏仁
肾皮质脓肿,花生
肾周脓肿,鸡肝
肾周脓肿,腐竹
肾周脓肿,咸鸭蛋
肾周脓肿,鸡血
肾盂癌,腐竹
肾盂癌,白扁豆
肾盂癌,咸鸭蛋
肾盂癌,鸡血
肾癌,腐竹
肾癌,白扁豆
肾癌,咸鸭蛋
肾癌,鸡血
隐睾,白酒
隐睾,咸鸭蛋
隐睾,鸡血
隐睾,面肥
遗精,啤酒
遗精,白酒
遗精,芝麻
遗精,白扁豆
阴茎异常勃起,啤酒
阴茎异常勃起,白酒
阴茎异常勃起,白扁豆
阴茎异常勃起,田螺
阴茎硬结症,啤酒
阴茎硬结症,白酒
阴茎硬结症,白扁豆
阴茎硬结症,蟹肉
白线疝,鸡蛋
白线疝,啤酒
白线疝,白酒
白线疝,鸡蛋清
成人脐疝,鸡蛋
成人脐疝,啤酒
成人脐疝,白酒
成人脐疝,白扁豆
穿腹膜疝,鸡蛋
穿腹膜疝,啤酒
穿腹膜疝,白酒
穿腹膜疝,白扁豆
腹膜后血肿,啤酒
腹膜后血肿,白酒
腹膜后血肿,鹅肉
腹膜后血肿,公鸡
腹内疝,啤酒
腹内疝,白酒
腹内疝,豆浆
腹内疝,白扁豆
腹股沟直疝（疝气）,啤酒
腹股沟直疝（疝气）,白酒
腹股沟直疝（疝气）,白扁豆
腹股沟直疝（疝气）,面肥
腹股沟斜疝,啤酒
腹股沟斜疝,白酒
腹股沟斜疝,白扁豆
腹股沟斜疝,田螺
肛窦炎,啤酒
肛窦炎,白酒
肛窦炎,杏仁
肛窦炎,腐竹
肛瘘,啤酒
肛瘘,白酒
肛瘘,白扁豆
肛瘘,草鱼
肛门瘙痒症,啤酒
肛门瘙痒症,白酒
肛门瘙痒症,白扁豆
肛门瘙痒症,鱼肉
肛门失禁,啤酒
肛门失禁,白酒
肛门失禁,干腌菜
肛门失禁,螺丝菜
肛门外伤,啤酒
肛门外伤,白酒
肛门外伤,杏仁
肛门外伤,腐竹
肛乳头炎,啤酒
肛乳头炎,白酒
肛乳头炎,杏仁
肛乳头炎,腐竹
肛周脓肿,啤酒
肛周脓肿,杏仁
肛周脓肿,腐竹
肛周脓肿,白扁豆
骨盆直肠脓肿,啤酒
骨盆直肠脓肿,白酒
骨盆直肠脓肿,杏仁
骨盆直肠脓肿,腐竹
肛门直肠周围脓肿,啤酒
肛门直肠周围脓肿,杏仁
肛门直肠周围脓肿,腐竹
肛门直肠周围脓肿,白扁豆
肛裂,啤酒
肛裂,腐竹
肛裂,白扁豆
肛裂,草鱼
肛周湿疹,啤酒
肛周湿疹,腐竹
肛周湿疹,白扁豆
肛周湿疹,鱼肉
会阴裂伤,啤酒
会阴裂伤,腐竹
会阴裂伤,白扁豆
会阴裂伤,鱼肉
结肠过敏症,啤酒
结肠过敏症,鸡蛋清
结肠过敏症,蜂蜜
结肠过敏症,白扁豆
急性出血性坏死性小肠炎,啤酒
急性出血性坏死性小肠炎,白扁豆
急性出血性坏死性小肠炎,猪油（板油）
急性出血性坏死性小肠炎,草鱼
结肠脂肪瘤,啤酒
结肠脂肪瘤,白扁豆
结肠脂肪瘤,猪油（板油）
结肠脂肪瘤,草鱼
溃疡病大出血,啤酒
溃疡病大出血,白酒
溃疡病大出血,白扁豆
溃疡病大出血,草鱼
盲肠肉芽肿,啤酒
盲肠肉芽肿,白扁豆
盲肠肉芽肿,猪油（板油）
盲肠肉芽肿,草鱼
内痔,啤酒
内痔,白扁豆
内痔,干腌菜
内痔,草鱼
蛲虫病,啤酒
蛲虫病,白扁豆
蛲虫病,草鱼
蛲虫病,虾仁
外痔,啤酒
外痔,白扁豆
外痔,草鱼
外痔,鱼肉
先天性直肠与周围脏器瘘,啤酒
先天性直肠与周围脏器瘘,白酒
先天性直肠与周围脏器瘘,白扁豆
先天性直肠与周围脏器瘘,草鱼
直肠息肉,啤酒
直肠息肉,白扁豆
直肠息肉,油条
直肠息肉,草鱼
直肠癌,啤酒
直肠癌,白扁豆
直肠癌,鱼肉
直肠癌,蟹肉
痔疮,杏仁
痔疮,腐竹
痔疮,白扁豆
痔疮,草鱼
直肠内异物,啤酒
直肠内异物,白酒
直肠内异物,杏仁
直肠内异物,腐竹
坐骨直肠窝脓肿,啤酒
坐骨直肠窝脓肿,白酒
坐骨直肠窝脓肿,杏仁
坐骨直肠窝脓肿,腐竹
直肠阴道瘘,杏仁
直肠阴道瘘,腐竹
直肠阴道瘘,白扁豆
直肠阴道瘘,草鱼
直肠闭锁,啤酒
直肠闭锁,白酒
直肠闭锁,杏仁
直肠闭锁,腐竹
扁平足,杏仁
扁平足,腐竹
扁平足,白扁豆
扁平足,干腌菜
髌骨骨折,腐竹
髌骨骨折,白扁豆
髌骨骨折,草鱼
髌骨骨折,母鸡
髌骨软化症,腐竹
髌骨软化症,白扁豆
髌骨软化症,猪油（板油）
髌骨软化症,草鱼
变形性骨炎,腐竹
变形性骨炎,白扁豆
变形性骨炎,猪油（板油）
变形性骨炎,草鱼
剥脱性骨软骨炎,啤酒
剥脱性骨软骨炎,白酒
剥脱性骨软骨炎,腐竹
剥脱性骨软骨炎,白扁豆
髌股关节疼痛,腐竹
髌股关节疼痛,白扁豆
髌股关节疼痛,猪油（板油）
髌股关节疼痛,草鱼
鼻骨骨折,白酒
鼻骨骨折,腐竹
鼻骨骨折,白扁豆
鼻骨骨折,草鱼
耻骨结核,白酒
耻骨结核,腐竹
耻骨结核,白扁豆
耻骨结核,草鱼
尺桡骨干双骨折,白酒
尺桡骨干双骨折,腐竹
尺桡骨干双骨折,白扁豆
尺桡骨干双骨折,草鱼
成骨不全,啤酒
成骨不全,白酒
成骨不全,腐竹
成骨不全,白扁豆
尺骨上1/3骨折合并桡骨头脱位,啤酒
尺骨上1/3骨折合并桡骨头脱位,白酒
尺骨上1/3骨折合并桡骨头脱位,腐竹
尺骨上1/3骨折合并桡骨头脱位,白扁豆
尺骨下1/3骨折合并下尺桡关节脱位,啤酒
尺骨下1/3骨折合并下尺桡关节脱位,白酒
尺骨下1/3骨折合并下尺桡关节脱位,腐竹
尺骨下1/3骨折合并下尺桡关节脱位,白扁豆
尺桡骨干骨折,腐竹
尺桡骨干骨折,白扁豆
尺桡骨干骨折,油条
尺桡骨干骨折,草鱼
脆弱性骨硬化,腐竹
脆弱性骨硬化,白扁豆
脆弱性骨硬化,油条
脆弱性骨硬化,草鱼
创伤性肘关节炎,白酒
创伤性肘关节炎,腐竹
创伤性肘关节炎,白扁豆
创伤性肘关节炎,草鱼
尺骨鹰嘴骨折,啤酒
尺骨鹰嘴骨折,白酒
尺骨鹰嘴骨折,腐竹
尺骨鹰嘴骨折,白扁豆
成软骨细胞瘤,白酒
成软骨细胞瘤,腐竹
成软骨细胞瘤,白扁豆
成软骨细胞瘤,草鱼
第三腰椎横突综合征,白酒
第三腰椎横突综合征,腐竹
第三腰椎横突综合征,白扁豆
第三腰椎横突综合征,草鱼
动脉瘤样骨囊肿,白酒
动脉瘤样骨囊肿,腐竹
动脉瘤样骨囊肿,白扁豆
动脉瘤样骨囊肿,草鱼
断指再植,白酒
断指再植,腐竹
断指再植,白扁豆
断指再植,草鱼
多发性骨骺发育异常,啤酒
多发性骨骺发育异常,白酒
多发性骨骺发育异常,腐竹
多发性骨骺发育异常,白扁豆
点状骨骺发育异常,腐竹
点状骨骺发育异常,白扁豆
点状骨骺发育异常,猪油（板油）
点状骨骺发育异常,草鱼
单侧关节突关节脱位,啤酒
单侧关节突关节脱位,白酒
单侧关节突关节脱位,腐竹
单侧关节突关节脱位,白扁豆
骶髂关节结核,腐竹
骶髂关节结核,白扁豆
骶髂关节结核,油条
骶髂关节结核,草鱼
骶髂关节扭伤,啤酒
骶髂关节扭伤,白酒
骶髂关节扭伤,腐竹
骶髂关节扭伤,白扁豆
风湿性关节炎,白酒
风湿性关节炎,腐竹
风湿性关节炎,白扁豆
风湿性关节炎,干腌菜
腓骨近端骨折,腐竹
腓骨近端骨折,白扁豆
腓骨近端骨折,猪油（板油）
腓骨近端骨折,草鱼
腓骨肌萎缩症,螃蟹
腓骨肌萎缩症,腐竹
腓骨肌萎缩症,白扁豆
腓骨肌萎缩症,虾仁
骨肉瘤,啤酒
骨肉瘤,白酒
骨肉瘤,腐竹
骨肉瘤,白扁豆
骨折,腐竹
骨折,白扁豆
骨折,油条
骨折,草鱼
感染性关节炎,白酒
感染性关节炎,腐竹
感染性关节炎,白扁豆
感染性关节炎,草鱼
关节脱位,腐竹
关节脱位,白扁豆
关节脱位,干腌菜
关节脱位,螺丝菜
跟骨骨折,腐竹
跟骨骨折,白扁豆
跟骨骨折,黄酒
跟骨骨折,羊油
肱骨干骨折,腐竹
肱骨干骨折,白扁豆
肱骨干骨折,猪油（板油）
肱骨干骨折,草鱼
肱骨髁上骨折,腐竹
肱骨髁上骨折,白扁豆
肱骨髁上骨折,猪油（板油）
肱骨髁上骨折,草鱼
肱骨内髁骨折,啤酒
肱骨内髁骨折,白酒
肱骨内髁骨折,腐竹
肱骨内髁骨折,白扁豆
肱骨外髁骨折,啤酒
肱骨外髁骨折,白酒
肱骨外髁骨折,腐竹
肱骨外髁骨折,面肥
佝偻病,腐竹
佝偻病,白扁豆
佝偻病,草鱼
佝偻病,面肥
股骨粗隆间骨折,啤酒
股骨粗隆间骨折,白酒
股骨粗隆间骨折,腐竹
股骨粗隆间骨折,鸭肝
股骨干骨折,啤酒
股骨干骨折,白酒
股骨干骨折,腐竹
股骨干骨折,白扁豆
骨硬化病,腐竹
骨硬化病,白扁豆
骨硬化病,猪油（板油）
骨硬化病,草鱼
骨放线菌病,啤酒
骨放线菌病,白酒
骨放线菌病,腐竹
骨放线菌病,鸡蛋黄
骨化性肌炎,啤酒
骨化性肌炎,白酒
骨化性肌炎,腐竹
骨化性肌炎,白扁豆
骨巨细胞瘤,白酒
骨巨细胞瘤,腐竹
骨巨细胞瘤,白扁豆
骨巨细胞瘤,草鱼
骨囊肿,啤酒
骨囊肿,白酒
骨囊肿,腐竹
骨囊肿,白扁豆
骨盆骨折,啤酒
骨盆骨折,白酒
骨盆骨折,腐竹
骨盆骨折,白扁豆
骨纤维异常增殖症,啤酒
骨纤维异常增殖症,白酒
骨纤维异常增殖症,腐竹
骨纤维异常增殖症,白扁豆
骨软骨瘤,啤酒
骨软骨瘤,白酒
骨软骨瘤,干腌菜
肱骨小头骨折,啤酒
肱骨小头骨折,白酒
肱骨小头骨折,腐竹
肱骨小头骨折,白扁豆
骨与关节结核,啤酒
骨与关节结核,白酒
骨与关节结核,腐竹
骨与关节结核,绿豆
骨肿瘤,白酒
骨肿瘤,腐竹
骨肿瘤,白扁豆
骨肿瘤,草鱼
股骨大粗隆结核,啤酒
股骨大粗隆结核,白酒
股骨大粗隆结核,腐竹
股骨大粗隆结核,红葡萄酒
肱骨内上髁骨折,腐竹
肱骨内上髁骨折,白扁豆
肱骨内上髁骨折,猪油（板油）
肱骨内上髁骨折,草鱼
股骨头骨骺骨软骨病,腐竹
股骨头骨骺骨软骨病,白扁豆
股骨头骨骺骨软骨病,猪油（板油）
股骨头骨骺骨软骨病,草鱼
骨样骨瘤,啤酒
骨样骨瘤,白酒
骨样骨瘤,腐竹
骨样骨瘤,红葡萄酒
骨髓炎,腐竹
骨髓炎,白扁豆
骨髓炎,干腌菜
骨髓炎,螺丝菜
肱骨外上髁炎,啤酒
肱骨外上髁炎,白酒
肱骨外上髁炎,腐竹
肱骨外上髁炎,白扁豆
腘肌腱损伤,啤酒
腘肌腱损伤,白酒
腘肌腱损伤,腐竹
腘肌腱损伤,面肥
跟腱前囊炎,啤酒
跟腱前囊炎,白酒
跟腱前囊炎,腐竹
跟腱前囊炎,白扁豆
骨与关节梅毒,啤酒
骨与关节梅毒,白酒
骨与关节梅毒,赤砂糖
骨与关节梅毒,白砂糖
骨外软骨肉瘤,啤酒
骨外软骨肉瘤,白酒
骨外软骨肉瘤,腐竹
骨外软骨肉瘤,红葡萄酒
骨旁骨肉瘤,啤酒
骨旁骨肉瘤,白酒
骨旁骨肉瘤,腐竹
骨旁骨肉瘤,白扁豆
骨的原发性淋巴瘤,啤酒
骨的原发性淋巴瘤,白酒
骨的原发性淋巴瘤,腐竹
骨的原发性淋巴瘤,白扁豆
股骨髁骨折,啤酒
股骨髁骨折,白酒
股骨髁骨折,腐竹
股骨髁骨折,面肥
跟骨骨髓炎,啤酒
跟骨骨髓炎,白酒
跟骨骨髓炎,腐竹
跟骨骨髓炎,面肥
高弓足,啤酒
高弓足,白酒
高弓足,腐竹
高弓足,白扁豆
股骨颈骨折,啤酒
股骨颈骨折,白酒
股骨颈骨折,腐竹
股骨颈骨折,面肥
肱骨外科颈骨折,啤酒
肱骨外科颈骨折,白酒
肱骨外科颈骨折,腐竹
肱骨外科颈骨折,面肥
股骨头坏死,啤酒
股骨头坏死,白酒
股骨头坏死,腐竹
股骨头坏死,面肥
肱骨内上髁炎,啤酒
肱骨内上髁炎,白酒
肱骨内上髁炎,腐竹
肱骨内上髁炎,红葡萄酒
股后肌劳损,啤酒
股后肌劳损,白酒
股后肌劳损,腐竹
股后肌劳损,白扁豆
跟腱后滑囊炎,啤酒
跟腱后滑囊炎,白酒
跟腱后滑囊炎,腐竹
跟腱后滑囊炎,面肥
跟骨骨刺综合征,啤酒
跟骨骨刺综合征,白酒
跟骨骨刺综合征,红葡萄酒
跟骨骨刺综合征,面肥
颌骨骨折,啤酒
颌骨骨折,白酒
颌骨骨折,腐竹
颌骨骨折,白扁豆
寰枢关节脱位,啤酒
寰枢关节脱位,白酒
寰枢关节脱位,腐竹
寰枢关节脱位,白扁豆
化脓性关节炎,啤酒
化脓性关节炎,白酒
化脓性关节炎,腐竹
化脓性关节炎,面肥
颌骨造釉细胞瘤,啤酒
颌骨造釉细胞瘤,白酒
颌骨造釉细胞瘤,腐竹
颌骨造釉细胞瘤,白扁豆
踝部骨折,啤酒
踝部骨折,腐竹
踝部骨折,白扁豆
踝部骨折,草鱼
踝关节扭伤,啤酒
踝关节扭伤,腐竹
踝关节扭伤,干腌菜
踝关节扭伤,黑豆
滑囊炎,啤酒
滑囊炎,白酒
滑囊炎,干腌菜
滑囊炎,螺丝菜
滑膜肉瘤,啤酒
滑膜肉瘤,腐竹
滑膜肉瘤,白扁豆
滑膜肉瘤,草鱼
横纹肌肉瘤,腐竹
横纹肌肉瘤,白扁豆
横纹肌肉瘤,猪油（板油）
横纹肌肉瘤,草鱼
踝扭伤,腐竹
踝扭伤,白扁豆
踝扭伤,干腌菜
踝扭伤,草鱼
间充质软骨肉瘤,腐竹
间充质软骨肉瘤,白扁豆
间充质软骨肉瘤,猪油（板油）
间充质软骨肉瘤,草鱼
假痛风性关节炎,杏仁
假痛风性关节炎,腐竹
假痛风性关节炎,白扁豆
假痛风性关节炎,沙丁鱼
距骨骨折,腐竹
距骨骨折,白扁豆
距骨骨折,猪油（板油）
距骨骨折,草鱼
局限性骨脓肿,鹿肉
局限性骨脓肿,腐竹
局限性骨脓肿,白扁豆
局限性骨脓肿,河虾
颈肋综合征,啤酒
颈肋综合征,白酒
颈肋综合征,鹿肉
颈肋综合征,腐竹
肩-手综合征,鹿肉
肩-手综合征,腐竹
肩-手综合征,白扁豆
肩-手综合征,河虾
脊椎椎弓峡部裂,啤酒
脊椎椎弓峡部裂,白酒
脊椎椎弓峡部裂,鹿肉
脊椎椎弓峡部裂,干腌菜
脊椎结核后突畸形,鹿肉
脊椎结核后突畸形,腐竹
脊椎结核后突畸形,白扁豆
脊椎结核后突畸形,淡菜（干）
脊椎结核并发截瘫,啤酒
脊椎结核并发截瘫,白酒
脊椎结核并发截瘫,腐竹
脊椎结核并发截瘫,白扁豆
脊柱侧凸,腐竹
脊柱侧凸,白扁豆
脊柱侧凸,猪油（板油）
脊柱侧凸,草鱼
脊柱、脊髓损伤,腐竹
脊柱、脊髓损伤,白扁豆
脊柱、脊髓损伤,猪油（板油）
脊柱、脊髓损伤,草鱼
脊髓空洞症,啤酒
脊髓空洞症,白酒
脊髓空洞症,腐竹
脊髓空洞症,红葡萄酒
急性血源性骨髓炎,腐竹
急性血源性骨髓炎,白扁豆
急性血源性骨髓炎,烤鸭
急性血源性骨髓炎,草鱼
畸形性骨炎,啤酒
畸形性骨炎,白酒
畸形性骨炎,腐竹
畸形性骨炎,白扁豆
肌萎缩侧索硬化症,啤酒
肌萎缩侧索硬化症,白酒
肌萎缩侧索硬化症,腐竹
肌萎缩侧索硬化症,白扁豆
急性腰扭伤,啤酒
急性腰扭伤,白酒
急性腰扭伤,干腌菜
急性腰扭伤,螺丝菜
肩关节脱位,啤酒
肩关节脱位,白酒
肩关节脱位,干腌菜
肩关节脱位,螺丝菜
脊椎结核寒性脓肿穿入空腔脏器,啤酒
脊椎结核寒性脓肿穿入空腔脏器,白酒
脊椎结核寒性脓肿穿入空腔脏器,腐竹
脊椎结核寒性脓肿穿入空腔脏器,白扁豆
脊髓肿瘤,啤酒
脊髓肿瘤,白酒
脊髓肿瘤,腐竹
脊髓肿瘤,红葡萄酒
距骨后外结节骨折,啤酒
距骨后外结节骨折,白酒
距骨后外结节骨折,腐竹
距骨后外结节骨折,面肥
肌张力异常,腐竹
肌张力异常,白扁豆
肌张力异常,干腌菜
肌张力异常,草鱼
痉挛性斜颈,啤酒
痉挛性斜颈,白酒
痉挛性斜颈,腐竹
痉挛性斜颈,白扁豆
肌腱炎和腱鞘炎,啤酒
肌腱炎和腱鞘炎,白酒
肌腱炎和腱鞘炎,腐竹
肌腱炎和腱鞘炎,面肥
脊髓灰质炎,啤酒
脊髓灰质炎,白酒
脊髓灰质炎,腐竹
脊髓灰质炎,白扁豆
胫骨髁骨折,啤酒
胫骨髁骨折,白酒
胫骨髁骨折,腐竹
胫骨髁骨折,白扁豆
胫骨内髁骨软骨病,啤酒
胫骨内髁骨软骨病,白酒
胫骨内髁骨软骨病,绿豆
胫骨内髁骨软骨病,面肥
胫骨结节骨软骨病,啤酒
胫骨结节骨软骨病,白酒
胫骨结节骨软骨病,咸鸭蛋
胫骨结节骨软骨病,面肥
胫腓骨干骨折,啤酒
胫腓骨干骨折,白酒
胫腓骨干骨折,腐竹
胫腓骨干骨折,白扁豆
进行性脊髓性肌萎缩症,啤酒
进行性脊髓性肌萎缩症,白酒
进行性脊髓性肌萎缩症,腐竹
进行性脊髓性肌萎缩症,白扁豆
进行性骨干发育不全,啤酒
进行性骨干发育不全,白砂糖
进行性骨干发育不全,冰糖
进行性骨干发育不全,糖桂花
甲状旁腺骨营养不良,啤酒
甲状旁腺骨营养不良,白酒
甲状旁腺骨营养不良,豆浆
甲状旁腺骨营养不良,腐竹
脊椎结核并发窦道,白酒
脊椎结核并发窦道,腐竹
脊椎结核并发窦道,白扁豆
脊椎结核并发窦道,蟹黄
脊椎骨髓炎,啤酒
脊椎骨髓炎,白酒
脊椎骨髓炎,红葡萄酒
脊椎骨髓炎,面肥
肌萎缩性侧索硬化,啤酒
肌萎缩性侧索硬化,白酒
肌萎缩性侧索硬化,咸鸭蛋
肌萎缩性侧索硬化,面肥
胫腓骨骨折,啤酒
胫腓骨骨折,白酒
胫腓骨骨折,红葡萄酒
胫腓骨骨折,面肥
眶底骨折,螃蟹
眶底骨折,腐竹
眶底骨折,白扁豆
眶底骨折,蚝豉
髋关节脱位,螃蟹
髋关节脱位,白酒
髋关节脱位,白扁豆
髋关节脱位,干腌菜
髋关节结核,啤酒
髋关节结核,白酒
髋关节结核,腐竹
髋关节结核,红葡萄酒
Maffucci综合征,啤酒
Maffucci综合征,白酒
Maffucci综合征,红葡萄酒
Maffucci综合征,面肥
慢性化脓性骨髓炎,啤酒
慢性化脓性骨髓炎,白酒
慢性化脓性骨髓炎,腐竹
慢性化脓性骨髓炎,红葡萄酒
难产,螃蟹
难产,腐竹
难产,白扁豆
难产,蚝豉
颞骨骨折,螃蟹
颞骨骨折,腐竹
颞骨骨折,白扁豆
颞骨骨折,烤鸭
颞下颌关节脱位,啤酒
颞下颌关节脱位,白酒
颞下颌关节脱位,腐竹
颞下颌关节脱位,红葡萄酒
颞下颌关节强直,啤酒
颞下颌关节强直,白酒
颞下颌关节强直,腐竹
颞下颌关节强直,红葡萄酒
颧骨骨折,啤酒
颧骨骨折,白酒
颧骨骨折,腐竹
颧骨骨折,红葡萄酒
缺血性坏死,啤酒
缺血性坏死,白酒
缺血性坏死,腐竹
缺血性坏死,黄酒
屈肌腱损伤,啤酒
屈肌腱损伤,白酒
屈肌腱损伤,腐竹
屈肌腱损伤,红葡萄酒
前斜角肌综合征,啤酒
前斜角肌综合征,白酒
前斜角肌综合征,腐竹
前斜角肌综合征,红葡萄酒
桡骨小头骨骺分离,啤酒
桡骨小头骨骺分离,白酒
桡骨小头骨骺分离,腐竹
桡骨小头骨骺分离,红葡萄酒
桡骨下端骨折,啤酒
桡骨下端骨折,白酒
桡骨下端骨折,腐竹
桡骨下端骨折,白扁豆
桡骨颈骨折,啤酒
桡骨颈骨折,白酒
桡骨颈骨折,腐竹
桡骨颈骨折,白扁豆
桡骨、尺骨茎突骨折,啤酒
桡骨、尺骨茎突骨折,白酒
桡骨、尺骨茎突骨折,腐竹
桡骨、尺骨茎突骨折,白扁豆
软骨肉瘤,啤酒
软骨肉瘤,白酒
软骨肉瘤,腐竹
软骨肉瘤,鹅肉
软骨瘤,啤酒
软骨瘤,白酒
软骨瘤,腐竹
软骨瘤,红葡萄酒
软骨发育异常,啤酒
